Order_ID,Customer_Name,Customer_Location,Restaurant_Name,Cuisine,Order_Date,Delivery_Time_Minutes,Order_Amount,Delivery_Partner,Payment_Method,Rating,Review_Text,Review_Date,Is_Discount_Applied,Restaurant_Location
ORD000139,Craig Mckinney,Johnsonside,"Pittman, Osborne and Ramirez",Japanese,04-04-2023,34,1393.06,Partner A,Net Banking,5,Prove management his take whose protect young store population down might thought.,22-12-2023,FALSE,Randolphburgh
ORD000140,Brian Everett,South Nicholastown,Kelly Inc,Italian,08-12-2023,50,287.01,Partner B,Net Banking,5,Floor week force amount price effort office everyone.,20-03-2024,TRUE,North Nathanberg
ORD000141,Lori Turner,West Amber,"Dalton, Rocha and Johnson",Thai,01-06-2023,74,450.53,Partner A,Credit Card,2,Better get though industry fire out month skill thus act song goal.,21-06-2023,TRUE,Lake Daniel
ORD000142,David Brewer,Adamsside,"Taylor, Park and Phelps",Chinese,27-02-2024,95,226.93,Partner A,Debit Card,4,Recently call reach owner sense against.,09-02-2024,FALSE,Mannstad
ORD000143,Jordan Murphy,Andrewburgh,"Ross, Marquez and Miller",Thai,16-07-2023,62,1226.88,Partner D,UPI,5,Body force church put war you her suddenly.,12-06-2023,FALSE,Lake Melissa
ORD000144,Michelle Young,West Jenniferton,Wright Group,Indian,09-08-2024,103,1084.9,Partner A,Cash,3,Ago police world suffer activity debate new east way live through.,15-05-2024,FALSE,East Haley
ORD000145,Michele Webster,New Tanner,Dickson Ltd,Indian,24-02-2024,84,358.3,Partner C,Cash,5,Since learn student charge cold national central than section possible space process describe.,24-11-2024,FALSE,Prestonfort
ORD000146,Krista Jones,Wrightville,Davis-Vargas,American,04-09-2023,100,778.23,Partner A,Credit Card,5,Man service a north and capital.,02-05-2023,TRUE,New Darrellhaven
ORD000147,Michael Ferguson,Mcdonaldport,Chase-Barber,Japanese,26-09-2023,79,772.27,Partner D,Cash,1,Investment force conference radio prepare idea person can might kitchen many suggest pull.,08-09-2023,TRUE,Brittneybury
ORD000148,Taylor Murphy,Dawnfurt,Willis-Sweeney,Mexican,19-06-2023,12,1887.33,Partner D,UPI,5,Although one three time walk husband sense avoid tree nearly participant rich describe.,24-06-2024,FALSE,Jonestown
ORD000149,Mr. Travis Smith,Whitefort,"Gordon, Smith and Flores",Thai,20-06-2024,75,1133,Partner C,Debit Card,1,Write point very continue office occur red nation society American.,03-10-2023,TRUE,Leebury
ORD000150,Frances Martinez,Davenportland,Lewis-Whitehead,Indian,28-12-2023,48,1815.33,Partner C,Net Banking,4,When quite tree reality thousand shoulder ok fly pull check green law.,17-09-2023,TRUE,East Leonardview
ORD000151,Michael Barrera,East Michelle,Meyer-Valdez,Italian,09-01-2024,30,1952.32,Partner A,Credit Card,3,Up eight deep owner sign in hit consider be student shoulder.,16-12-2024,TRUE,West Brandy
ORD000152,Alexis Patrick,Erinfort,"Bernard, Taylor and Booker",American,29-04-2024,21,591.06,Partner B,Credit Card,5,Economy argue often raise put option early police stage.,21-04-2024,TRUE,Maryborough
ORD000153,Caleb Williams,Sherylstad,"Morris, Huynh and Jones",Indian,19-12-2024,98,1429.78,Partner B,Cash,3,West analysis building others anything view hear.,15-06-2024,TRUE,Guzmanmouth
ORD000154,Linda Beasley,Vegashire,"Norton, Garcia and Kaufman",Mexican,14-07-2024,17,529.89,Partner A,Debit Card,1,Teacher house modern response church woman they visit product attorney car.,10-09-2024,TRUE,Johnland
ORD000155,Debra Banks,Mckinneyview,Smith Inc,Indian,22-11-2024,120,113.22,Partner C,Debit Card,5,Wish decision visit society improve scene contain thank find lawyer purpose artist.,09-10-2023,TRUE,Boydfurt
ORD000156,Jim Howard,Marshallhaven,Hopkins and Sons,Italian,07-01-2025,84,182.69,Partner D,UPI,3,War collection stand development give moment these notice consider significant whom institution.,16-02-2024,TRUE,Thomashaven
ORD000157,Kathryn Hernandez,West Charles,Hernandez LLC,Indian,25-01-2023,88,1053.54,Partner A,Net Banking,5,Threat hit community step during page into according class carry any born.,16-12-2024,FALSE,Lake Caleb
ORD000158,Matthew Hogan,Keithfort,Joseph Group,Japanese,18-02-2023,22,1952.44,Partner D,Credit Card,5,Defense personal leg provide more avoid simple level cause investment.,10-02-2023,FALSE,Nathanland
ORD000159,Cody Werner,Robbinschester,"White, Walton and Maddox",Chinese,05-11-2023,43,1099.79,Partner B,Net Banking,1,Bit staff close poor play special standard responsibility true.,12-10-2023,TRUE,Millsmouth
ORD000160,Rebecca Copeland,New Franciscoport,"Barnes, Molina and Stewart",Japanese,22-06-2023,30,408.22,Partner B,UPI,5,Huge relate evidence stock capital easy.,29-07-2023,TRUE,Rachelmouth
ORD000161,Miss Erica Smith DDS,East Travis,"Wood, Salas and Holden",American,07-05-2024,26,1775.8,Partner A,Net Banking,5,Shake natural throughout agent imagine hear focus.,07-10-2023,FALSE,Delgadoton
ORD000162,Douglas Berger,North John,Carter LLC,Indian,05-11-2024,28,849.85,Partner B,Net Banking,1,Like past herself next away fight most bit to remain mission represent.,12-10-2023,TRUE,East Jessica
ORD000163,Julie Stuart,Lake Gregory,Crawford Group,Chinese,06-08-2023,78,673.78,Partner C,Cash,5,Book set level forget management above fire sit event agency job treat.,10-06-2024,TRUE,Gregoryview
ORD000164,Karen Williams,North Vanessa,Gonzalez LLC,Mexican,21-07-2024,52,1579.26,Partner B,Debit Card,2,Six Mrs avoid manager speech form reveal eat base relationship development account.,16-04-2024,FALSE,South Lisaborough
ORD000165,Joshua Herrera,Carlsonburgh,"Pierce, Kirk and Watkins",Chinese,23-07-2024,78,274.16,Partner D,Debit Card,3,Exist note all like food ball.,24-08-2024,TRUE,Millerstad
ORD000166,Matthew Todd,New Williamport,Levy-King,American,14-05-2024,103,1004.02,Partner B,Debit Card,4,Cold pattern close perform painting over add like issue key along can.,16-07-2024,TRUE,Laurenton
ORD000167,Jessica Curtis,South Jacob,Garcia-Stewart,Thai,28-03-2023,101,1557.2,Partner C,Credit Card,3,Use thought again because close seem ago.,18-02-2023,FALSE,South Joy
ORD000168,Ronald Richardson,West Mark,Shaffer Inc,Chinese,28-07-2024,11,1813.83,Partner A,Net Banking,2,Parent perform free step share feel sign laugh national money.,31-01-2023,FALSE,Jenniferburgh
ORD000169,Christopher Sanford,Patriciafort,"Jacobs, Meyer and Shepherd",Italian,04-11-2023,82,298.94,Partner B,Net Banking,3,Ok environmental huge Mrs perform affect quite compare probably.,17-09-2024,TRUE,Lake Staceyburgh
ORD000170,Danny Liu,Lake John,"Phillips, Moore and Cross",Indian,29-11-2024,44,1359.57,Partner D,Net Banking,5,Scene whose listen break game future chance suggest.,07-08-2024,FALSE,Tinaberg
ORD000171,Randy Porter,Nicoleburgh,"Hughes, Chang and Washington",Indian,10-09-2024,29,1195.06,Partner C,Debit Card,4,Support social read start the never.,02-01-2024,TRUE,Port Erikamouth
ORD000172,Jeffrey Hooper,North Teresachester,Hughes-Clark,American,24-05-2023,85,372.28,Partner B,Credit Card,5,This buy beautiful peace think far training care huge western kitchen federal now.,20-09-2023,TRUE,Jeffreyton
ORD000173,Sandra Simmons,Davismouth,Mills Inc,Indian,08-05-2024,59,519.79,Partner B,Net Banking,3,Season water group million southern bed look establish.,10-09-2023,TRUE,Port Fernandofort
ORD000174,Mrs. Heather Patterson,Jesseland,"Collins, Jones and Huff",Thai,22-02-2023,62,1616.88,Partner B,Debit Card,2,Later someone ahead campaign kind drive.,27-05-2023,TRUE,Maryfort
ORD000175,Anthony Avery,Jonesmouth,Smith-Edwards,Thai,21-12-2024,78,269.75,Partner B,Cash,5,Four pattern conference serious standard everything debate might various resource describe.,14-12-2023,TRUE,Andersonside
ORD000176,Terry Little,Jamesport,"Flores, Figueroa and Clark",American,26-03-2024,45,1861.35,Partner A,Net Banking,3,Hand defense line international political couple family memory hair.,13-09-2024,FALSE,East Daniel
ORD000177,Mario Nielsen,South Angelica,"Scott, Chen and Johnson",Chinese,18-03-2024,91,187.17,Partner C,Debit Card,2,Month life state himself reality view space term whose body better.,22-10-2024,FALSE,Jacquelineville
ORD000178,Thomas Guzman,New Andrewfort,Rodriguez-Bell,Italian,20-05-2024,108,1530.89,Partner C,UPI,4,Dinner or analysis study hotel rule evening whatever look machine create manage.,02-09-2023,TRUE,East Michealland
ORD000179,Catherine Rodriguez,Herreraport,Jones-Flores,Indian,26-10-2023,13,1150.79,Partner D,Net Banking,1,Many marriage seat rest performance consider.,27-09-2023,TRUE,West Elizabeth
ORD000180,Connor Matthews,Ralphview,Lopez-Delgado,Chinese,17-09-2024,106,1289.94,Partner D,Cash,2,Thousand board author thus work listen owner section close.,24-01-2023,FALSE,Lake Maxwellmouth
ORD000181,Whitney Fisher,West Christophershire,Estes-Thompson,Indian,12-01-2025,108,318.13,Partner D,UPI,3,Scene wish true service friend while tend scene air finally.,28-04-2024,TRUE,South Sarahland
ORD000182,Kevin Montoya,Mathewsberg,Brown and Sons,Italian,21-01-2023,95,647.62,Partner C,Debit Card,4,Hand artist pretty every price child alone attack something.,13-12-2023,TRUE,Port Thomasfurt
ORD000183,Susan Hammond,Marcialand,Cooper PLC,Indian,18-12-2023,31,1835.09,Partner A,Cash,5,Every economic along since value your about claim very science reflect.,07-01-2025,TRUE,New Brandy
ORD000184,Christine Jacobson,New Debbieshire,"Mitchell, Mitchell and Rogers",Thai,16-09-2023,19,1399.17,Partner A,UPI,5,Spend degree popular than worry rule big direction matter opportunity teach tree.,11-04-2023,FALSE,North Marymouth
ORD000185,Deborah Benitez,Anthonymouth,"Shaffer, Sutton and Thomas",Indian,20-10-2023,69,358.86,Partner C,Cash,3,Example fast project represent tough white.,11-03-2024,TRUE,North Jonathan
ORD000186,Dana King,Katieview,Mcguire-Ross,Mexican,04-06-2023,86,580.85,Partner A,UPI,4,Week company stand beat approach between matter.,27-06-2023,TRUE,South Douglas
ORD000187,John Becker,Jenniferchester,"Kelly, Harris and Jackson",American,24-01-2024,64,1108.76,Partner A,UPI,1,On early tough give long lot conference identify.,26-02-2023,FALSE,Yubury
ORD000188,Lori Everett,Williamberg,Thomas-Miller,American,16-06-2023,44,848.96,Partner B,UPI,1,Type follow become challenge one research strong nor their respond thus already.,13-01-2024,FALSE,South Michael
ORD000189,Scott Sexton,Jasontown,Maxwell and Sons,Thai,02-07-2023,19,660.49,Partner B,Credit Card,5,Audience relationship hundred southern former already small ready.,15-06-2024,TRUE,South Rebecca
ORD000190,Jennifer Russo,Crystalport,Craig-Carlson,Indian,02-05-2023,27,1472.31,Partner D,UPI,2,Term final painting total upon every investment commercial have.,05-10-2023,TRUE,Perryview
ORD000191,Deborah Richardson,Lunaberg,White-Martin,American,29-07-2023,96,1741.99,Partner C,Net Banking,5,Short value go technology even you student thank there concern.,03-11-2024,FALSE,North James
ORD000192,Matthew Wright,Codyland,Turner Inc,Italian,27-03-2023,17,311.07,Partner C,UPI,5,Much worry federal long federal price resource research lose specific serious standard lay.,21-01-2024,FALSE,Teresaburgh
ORD000193,Nicolas Jones,South Courtneyton,Sawyer-Wiggins,Thai,27-01-2023,91,1693.77,Partner C,Credit Card,3,All pull check town world attorney bag.,11-01-2025,FALSE,South Amyburgh
ORD000194,Chad Michael,Smithburgh,"Callahan, Rodriguez and Nguyen",Chinese,12-09-2023,41,1928.19,Partner B,Net Banking,4,Important law show across child particularly modern answer significant.,27-06-2024,FALSE,Joshuatown
ORD000195,Jessica Zhang,South Raymondburgh,Doyle-Long,Thai,25-02-2023,46,191.71,Partner C,Net Banking,2,From interview remain choose card score make account her soldier Mr let public.,09-12-2023,TRUE,East Elizabeth
ORD000196,John Garrett,Hernandeztown,"Farmer, Gilbert and Collins",Indian,04-06-2024,14,233.23,Partner B,Credit Card,3,Develop summer dream research serious try situation leader raise plant explain store.,25-11-2024,TRUE,Hernandezfort
ORD000197,Caroline Sandoval,Lake Susanbury,"Stevens, Bryant and Payne",Indian,08-05-2023,100,546.96,Partner B,Net Banking,3,Difficult again which stay second learn movement during.,13-10-2024,FALSE,West Katherine
ORD000198,Daniel Young,Lake Christinaville,Franklin-Mcguire,Thai,30-03-2023,57,1100.89,Partner A,Debit Card,4,Sign system federal walk wide learn me expert certain think other.,21-05-2023,FALSE,West Lindseyshire
ORD000199,Tracey Andrade,Peterborough,"Crawford, Vincent and Dalton",Italian,17-07-2024,91,1237.89,Partner B,Net Banking,3,Strategy charge likely clearly room concern smile important every cell evidence fast.,24-06-2024,FALSE,New Jenniferbury
ORD000200,Lauren Silva,Cherryberg,Walker-Potter,Japanese,20-10-2023,53,1169.91,Partner D,UPI,1,Man commercial newspaper explain under structure participant for employee.,13-05-2024,TRUE,West Christophershire
ORD000201,Michael Medina,New Shelley,White-Richardson,American,17-04-2024,111,809.55,Partner B,Debit Card,2,Environment matter hope scientist night stuff story still me only perhaps board.,14-09-2024,FALSE,New Joan
ORD000202,Lori Morales,South Kimberly,"Vincent, Jones and Clark",Chinese,15-07-2024,55,271.52,Partner A,Cash,5,Marriage third seat share board reflect religious age operation level.,10-03-2023,FALSE,South Cassandraville
ORD000203,Jordan Henderson,Harperstad,Martinez-George,Thai,20-02-2024,98,1595.15,Partner A,Debit Card,2,Cut learn morning officer popular spring cause letter think design likely discover.,04-03-2023,FALSE,Ortizfort
ORD000204,Christopher Ward,Sloanbury,Thomas-Hayes,Italian,19-06-2023,60,852.95,Partner A,Net Banking,1,Operation claim how service understand modern open book your discover floor oil yard.,02-10-2023,TRUE,East Kylehaven
ORD000205,Angela Murphy,Rothview,Brooks-Parker,Japanese,17-09-2024,112,341.18,Partner D,Cash,2,Despite lay approach so identify operation.,16-02-2024,FALSE,New Thomas
ORD000206,Marissa Brown,Whiteshire,"Taylor, Brady and Barrera",Thai,04-12-2024,110,1565.17,Partner C,Debit Card,4,Painting tend both Congress carry course skill never only.,13-06-2023,TRUE,Ericfort
ORD000207,Martha Campbell,Woodview,"Holt, Austin and Steele",Italian,25-08-2024,45,1866.33,Partner B,Net Banking,4,Agree respond skill how human everything truth fact both none nature clearly.,14-08-2024,TRUE,Cherylberg
ORD000208,Donald Fox,Middletonchester,"Cook, Payne and Price",American,16-07-2023,118,899.64,Partner D,Net Banking,1,Three your member wear good where through go.,02-06-2023,FALSE,Port Kimberly
ORD000209,David Mitchell,Maloneside,Barber Ltd,Japanese,15-05-2023,56,327.46,Partner A,Cash,2,Worker certain term when growth power writer.,14-12-2024,TRUE,Port Wesley
ORD000210,Tamara Romero,Peckbury,Cabrera-Wise,American,12-04-2024,119,154.02,Partner A,Cash,3,Hundred box personal generation society must voice beyond true responsibility.,11-04-2024,FALSE,North Mary
ORD000211,John Riddle,Heatherview,Gardner-Greer,Japanese,06-10-2024,19,1511.25,Partner B,Credit Card,5,Mother while deep east per laugh first or defense.,26-03-2023,FALSE,East Christopher
ORD000212,Benjamin Harmon,Kleinberg,"Marshall, Bond and Miller",Italian,29-09-2023,56,1286.3,Partner A,Net Banking,2,Behavior take fine police floor who same.,19-08-2023,FALSE,Justinland
ORD000213,Thomas Shields,Morganburgh,Wright PLC,American,31-07-2023,28,977.18,Partner A,Debit Card,1,Sing offer civil standard truth best choose enjoy.,04-07-2023,TRUE,Meadowshaven
ORD000214,Kathryn Tate,South Lindaberg,Taylor PLC,Chinese,31-01-2024,112,204.86,Partner C,Cash,1,Include security exist small spring director strong him seem marriage front follow expect hit.,15-12-2024,FALSE,South Shelbyville
ORD000215,Elizabeth Tyler,Dianaburgh,Clay Group,American,19-01-2023,106,1015.61,Partner C,Cash,4,Kid group another fire power race idea degree edge identify note lose though.,06-03-2023,TRUE,West Robert
ORD000216,Mrs. Stephanie House,Port Shane,"Wong, Brooks and Flores",American,28-12-2024,116,724.1,Partner D,Credit Card,4,Anything wait indicate style list laugh increase.,13-11-2023,FALSE,East Joshua
ORD000217,Keith Good,Garyhaven,Church Ltd,Indian,09-08-2024,32,1501.86,Partner B,Cash,3,Tough media very line question current.,22-06-2024,FALSE,Stephanieport
ORD000218,Christopher Jones,Lake Julieborough,"Rogers, Bryant and Sutton",Thai,02-02-2024,97,641.62,Partner A,Net Banking,4,Win in head whole mouth scientist.,17-05-2023,TRUE,Amyport
ORD000219,Natalie Bolton,Angelicashire,"Ball, Hodge and Nichols",Indian,18-02-2024,79,1555.4,Partner A,UPI,3,Soon we protect our student relationship.,28-05-2024,TRUE,West Kelseyside
ORD000220,Margaret Bryant,West Brittany,"Humphrey, Johnson and Drake",Mexican,28-06-2024,19,859.73,Partner C,Net Banking,1,Current here understand pick book data sometimes still sign career will as present.,21-09-2024,TRUE,Port Nicholas
ORD000221,James Caldwell,Lake Tammyfort,Davis Group,Mexican,11-09-2024,98,1535.67,Partner D,Cash,5,Miss decade part clearly yeah tonight about image story item fund evening unit.,08-05-2024,TRUE,Matthewville
ORD000222,Morgan Reyes,Leonside,Kerr-Meyers,Thai,19-05-2023,15,1472.55,Partner A,Net Banking,5,Within edge across reduce turn final manage century go serve just action.,27-08-2024,TRUE,Campbellport
ORD000223,David Page,Allenberg,Myers-Bell,Indian,03-09-2024,23,510.31,Partner C,Cash,5,Cover somebody by director coach wind.,07-08-2024,FALSE,Davidton
ORD000224,Kyle Golden,North Michellechester,Spencer and Sons,Italian,26-04-2024,51,552.52,Partner C,Net Banking,3,Mind plant without red leave executive traditional push music drop page within our.,23-09-2024,FALSE,Lake Johnside
